Tanggal,Sumber,Judul,Link,Sentimen_Draft
12-05-2021,Bisnis.com,"Lolos dari QNB, Anak Usaha Grup Sritex Kembali Digugat PKPU",https://kabar24.bisnis.com/read/20210512/16/1393517/lolos-dari-qnb-anak-usaha-grup-sritex-kembali-digugat-pkpu,Neutral
29-09-2021,Bisnis.com,Graha Laras Sentul Lengkapi Fasilitas dengan Masjid & Area Komersial29 Sep 2021 | 21:59 WIB,https://jakarta.bisnis.com/read/20210929/383/1448631/graha-laras-sentul-lengkapi-fasilitas-dengan-masjid-area-komersial,Neutral
27-10-2023,Bisnis.com,Seskab Minta Kementerian ESDM Kaji Ulang Dampak Rancangan Revisi Peraturan PLTS Atap27 Okt 2023 | 22:36 WIB,https://ekonomi.bisnis.com/read/20231027/44/1708712/seskab-minta-kementerian-esdm-kaji-ulang-dampak-rancangan-revisi-peraturan-plts-atap,Neutral
19-07-2024,Bisnis.com,"Buka Piala Presiden 2024, Jokowi: Makin Banyak Kompetisi, Makin Baik19 Jul 2024 | 21:15 WIB",https://bola.bisnis.com/read/20240719/398/1783828/buka-piala-presiden-2024-jokowi-makin-banyak-kompetisi-makin-baik,Neutral
23-12-2023,Bisnis.com,"Istana Negara Warisan dari Belanda, Perdana Indonesia Bangun Sendiri di IKN",https://ekonomi.bisnis.com/read/20231223/45/1726746/istana-negara-warisan-dari-belanda-perdana-indonesia-bangun-sendiri-di-ikn,Neutral
16-11-2024,Bisnis.com,"Usai Ketemu Anies, Pramono Yakin Dapat Dukungan Dari Anak Abah16 Nov 2024 | 17:27 WIB",https://kabar24.bisnis.com/read/20241116/15/1816531/usai-ketemu-anies-pramono-yakin-dapat-dukungan-dari-anak-abah,Neutral
25-07-2022,Bisnis.com,"Citayam Fashion Week Didaftarkan HKI, Warganet Meradang",https://video.bisnis.com/read/20220725/552/1559048/citayam-fashion-week-didaftarkan-hki-warganet-meradang,Neutral
21-04-2020,Bisnis.com,"Di Tengah Pandemi, Bank JTrust Utamakan Kredit Berkualitas",https://finansial.bisnis.com/read/20200421/90/1230750/di-tengah-pandemi-bank-jtrust-utamakan-kredit-berkualitas,Neutral
08-09-2019,Bisnis.com,MU Incar Van der Sar untuk Dampingi Solskjaer,https://bola.bisnis.com/read/20190908/393/1145795/mu-incar-van-der-sar-untuk-dampingi-solskjaer,Neutral
01-04-2019,Bisnis.com,"Tingkatkan Penetrasi Pembiayaan, Danamas Sediakan Invoice Financing",https://finansial.bisnis.com/read/20190401/89/907074/tingkatkan-penetrasi-pembiayaan-danamas-sediakan-invoice-financing,Neutral
01-02-2024,Bisnis.com,TKN Prabowo-Gibran Cari Saksi untuk Awasi 180 TPS di Luar Negeri01 Feb 2024 | 21:23 WIB,https://kabar24.bisnis.com/read/20240201/15/1737617/tkn-prabowo-gibran-cari-saksi-untuk-awasi-180-tps-di-luar-negeri,Neutral
09-03-2020,Bisnis.com,Kemenkes Siap Edarkan Obat ARV09 Mar 2020 | 22:14 WIB,https://lifestyle.bisnis.com/read/20200309/106/1211164/kemenkes-siap-edarkan-obat-arv-,Neutral
15-03-2024,CNBC Indonesia,"Gencarkan Hilirisasi Batu Bara, Ini Insentif yang Disiapkan PemerintahNews1 tahun yang lalu",https://www.cnbcindonesia.com/news/20240315194829-4-522429/gencarkan-hilirisasi-batu-bara-ini-insentif-yang-disiapkan-pemerintah,Positive
12-04-2024,Bisnis.com,Hasil BAC 2024: Jonatan Belajar dari Kekalahan Kunci Taklukkan Lee Zii Jia,https://bola.bisnis.com/read/20240412/60/1757102/hasil-bac-2024-jonatan-belajar-dari-kekalahan-kunci-taklukkan-lee-zii-jia,Neutral
19-07-2021,CNBC Indonesia,"Ada Pandemi, Begini Nasib Program Sertifikasi Tanah di RINews4 tahun yang lalu",https://www.cnbcindonesia.com/news/20210719205457-4-262153/ada-pandemi-begini-nasib-program-sertifikasi-tanah-di-ri,Neutral
28-08-2024,Bisnis.com,Besok! Dharma Pongrekun-Kun Wardana Daftar ke KPUD Jakarta,https://jakarta.bisnis.com/read/20240828/77/1795014/besok-dharma-pongrekun-kun-wardana-daftar-ke-kpud-jakarta,Neutral
05-11-2025,Bisnis.com,"Bisnis Indonesia Sabet Penghargaan Tertinggi di Asia, Bersanding dengan SPH dan SCMP05 Nov 2025 | 23:39 WIB",https://kabar24.bisnis.com/read/20251105/79/1926542/bisnis-indonesia-sabet-penghargaan-tertinggi-di-asia-bersanding-dengan-sph-dan-scmp,Positive
16-08-2019,Bisnis.com,Kenaikan Pendapatan Direksi BPJS Kesehatan Dinilai Tak Wajar,https://finansial.bisnis.com/read/20190816/215/1137674/kenaikan-pendapatan-direksi-bpjs-kesehatan-dinilai-tak-wajar,Neutral
25-01-2025,Bisnis.com,"Hasil Semifinal Indonesia Masters 2025, Jojo ke Final, Rinov/Lisa Terhadang",https://bola.bisnis.com/read/20250125/60/1834809/hasil-semifinal-indonesia-masters-2025-jojo-ke-final-rinovlisa-terhadang,Neutral
22-11-2024,Bisnis.com,Kiat Tingkatkan Brand Awarness Produk Usaha22 Nov 2024 | 19:25 WIB,https://entrepreneur.bisnis.com/read/20241122/88/1818445/kiat-tingkatkan-brand-awarness-produk-usaha,Neutral
17-09-2020,CNBC Indonesia,BPH Migas Gelar Public Hearing Rancangan Aturan Cadangan BBMNews5 tahun yang lalu,https://www.cnbcindonesia.com/news/20200917200729-4-187642/bph-migas-gelar-public-hearing-rancangan-aturan-cadangan-bbm,Neutral
26-03-2025,Bisnis.com,"Awasi SPBU Nakal di Sumbar, Anggota DPR Usul Pertamina Buat Integrated Monitoring Center",https://ekonomi.bisnis.com/read/20250326/44/1865053/awasi-spbu-nakal-di-sumbar-anggota-dpr-usul-pertamina-buat-integrated-monitoring-center,Neutral
31-01-2021,Bisnis.com,"Rencana Amandemen UU Pemilu Menguat, Tanggapan KPU Begini31 Jan 2021 | 23:13 WIB",https://kabar24.bisnis.com/read/20210131/15/1350393/rencana-amandemen-uu-pemilu-menguat-tanggapan-kpu-begini,Neutral
08-09-2022,Bisnis.com,"Efek Perang Rusia vs Ukraina: Cegah Krisis Energi, Jerman Tingkatkan Pembangkit Listrik Batu Bara",https://kabar24.bisnis.com/read/20220908/19/1575669/efek-perang-rusia-vs-ukraina-cegah-krisis-energi-jerman-tingkatkan-pembangkit-listrik-batu-bara,Negative
29-09-2024,CNBC Indonesia,Riset Membuktikan Ada Perbedaan Muka Orang Kaya dan Orang MiskinLifestyle1 tahun yang lalu,https://www.cnbcindonesia.com/lifestyle/20240929175109-33-575492/riset-membuktikan-ada-perbedaan-muka-orang-kaya-dan-orang-miskin,Neutral
15-09-2022,Bisnis.com,Sumsel Miliki Rumah Rehabilitasi Narkotika Pertama di OKI15 Sep 2022 | 20:32 WIB,https://sumatra.bisnis.com/read/20220915/533/1578025/sumsel-miliki-rumah-rehabilitasi-narkotika-pertama-di-oki,Neutral
12-03-2020,Bisnis.com,"Virus Corona Menyebar, Duterte Lockdown Manila",https://kabar24.bisnis.com/read/20200312/19/1212765/virus-corona-menyebar-duterte-lockdown-manila,Neutral
19-01-2022,Bisnis.com,Gunawan Dianjaya Steel (GDST) Pertimbangkan Proyek di Ibu Kota Negara19 Jan 2022 | 21:19 WIB,https://market.bisnis.com/read/20220119/192/1491104/gunawan-dianjaya-steel-gdst-pertimbangkan-proyek-di-ibu-kota-negara,Neutral
16-05-2024,Bisnis.com,Penyebab Laba Seabank Melesat 4 Kali Lipat pada Kuartal I/202416 Mei 2024 | 21:11 WIB,https://finansial.bisnis.com/read/20240516/90/1766185/penyebab-laba-seabank-melesat-4-kali-lipat-pada-kuartal-i2024,Positive
30-05-2024,CNBC Indonesia,Simak! Update Terbaru Usai Material Besi Jatuh di Lintasan MRT JakartaNews1 tahun yang lalu,https://www.cnbcindonesia.com/news/20240530223853-4-542615/simak-update-terbaru-usai-material-besi-jatuh-di-lintasan-mrt-jakarta,Neutral
26-03-2023,CNBC Indonesia,"Geger! Pengguna iPhone Ramai Beralih ke Xiaomi, Kenapa?Tech2 tahun yang lalu",https://www.cnbcindonesia.com/tech/20230326174138-37-424588/geger-pengguna-iphone-ramai-beralih-ke-xiaomi-kenapa,Neutral
02-03-2025,Bisnis.com,Sinar Mas dan APP Group Wakafkan Ribuan Alquran kepada ICMI,https://kabar24.bisnis.com/read/20250302/15/1843815/sinar-mas-dan-app-group-wakafkan-ribuan-alquran-kepada-icmi,Neutral
15-09-2025,Bisnis.com,Polisi Tetapkan 16 Tersangka Kasus Perusakan Fasum terkait Demo Jakarta15 Sep 2025 | 21:36 WIB,https://kabar24.bisnis.com/read/20250915/16/1911522/polisi-tetapkan-16-tersangka-kasus-perusakan-fasum-terkait-demo-jakarta,Neutral
03-12-2020,Bisnis.com,Bumiputera Janjikan Bayar Klaim di Bawah Rp10 Juta Usai Digeruduk Nasabah,https://finansial.bisnis.com/read/20201203/215/1326237/bumiputera-janjikan-bayar-klaim-di-bawah-rp10-juta-usai-digeruduk-nasabah,Neutral
26-03-2025,Bisnis.com,"Setoran Pajak RI Buruk, Bank Dunia Saran Pajaki UMKM hingga Ekonomi Bawah Tanah26 Mar 2025 | 21:30 WIB",https://ekonomi.bisnis.com/read/20250326/259/1864999/setoran-pajak-ri-buruk-bank-dunia-saran-pajaki-umkm-hingga-ekonomi-bawah-tanah,Negative
19-07-2025,Bisnis.com,"Sedang Berlangsung, Link Live Streaming Timor Leste vs Thailand U23 19 Juli",https://bola.bisnis.com/read/20250719/397/1894614/sedang-berlangsung-link-live-streaming-timor-leste-vs-thailand-u23-19-juli,Neutral
11-10-2018,Bisnis.com,Superkrane Mitra Utama (SKRN) Incar Laba Rp140 Miliar,https://market.bisnis.com/read/20181011/7/848416/superkrane-mitra-utama-skrn-incar-laba-rp140-miliar,Positive
03-02-2019,Bisnis.com,"Ini Dia, Tips Mengatur Kantor Terbuka Agar Tetap Nyaman",https://ekonomi.bisnis.com/read/20190203/47/885141/ini-dia-tips-mengatur-kantor-terbuka-agar-tetap-nyaman,Neutral
08-04-2022,Bisnis.com,"Kolaborasi Penyanyi Ukraina, Pink Floyd Rilis Lagu Bantu Korban Perang",https://kabar24.bisnis.com/read/20220408/19/1520909/kolaborasi-penyanyi-ukraina-pink-floyd-rilis-lagu-bantu-korban-perang,Neutral
15-12-2024,Bisnis.com,"28 Perusahaan Parkir di Kawasan Industri Batang, Investasi Tembus Rp18,7 triliun15 Des 2024 | 20:17 WIB",https://ekonomi.bisnis.com/read/20241215/257/1824420/28-perusahaan-parkir-di-kawasan-industri-batang-investasi-tembus-rp187-triliun,Neutral
08-03-2021,Bisnis.com,Bukalapak Gandeng Microsoft untuk Dorong UMKM Adopsi Digital,https://teknologi.bisnis.com/read/20210308/266/1365415/bukalapak-gandeng-microsoft-untuk-dorong-umkm-adopsi-digital,Positive
23-03-2021,Bisnis.com,Gobel Dorong Produktivitas Pertanian di Gorontalo,https://sulawesi.bisnis.com/read/20210323/539/1371573/gobel-dorong-produktivitas-pertanian-di-gorontalo,Positive
21-06-2024,Bisnis.com,"Prediksi Skor dan Link Live Streaming Polandia vs Austria, Kick-Off 23.00 WIB",https://bola.bisnis.com/read/20240621/396/1775979/prediksi-skor-dan-link-live-streaming-polandia-vs-austria-kick-off-2300-wib,Neutral
09-09-2018,Bisnis.com,Hugh Jackman Perankan Mantan Capres AS dalam Film Terbaru09 Sep 2018 | 23:38 WIB,https://lifestyle.bisnis.com/read/20180909/254/836734/hugh-jackman-perankan-mantan-capres-as-dalam-film-terbaru,Neutral
28-03-2018,CNBC Indonesia,Gihon Telekomunikasi Kurangi Porsi Saham Untuk PublikMarket7 tahun yang lalu,https://www.cnbcindonesia.com/market/20180328193338-17-8963/gihon-telekomunikasi-kurangi-porsi-saham-untuk-publik,Neutral
02-04-2019,Bisnis.com,"Hasil Malaysia Open 2019: Lawan Hafiz/Gloria, Tontowi/Winny Mau Maksimal",https://sport.bisnis.com/read/20190402/59/907382/hasil-malaysia-open-2019-lawan-hafizgloria-tontowiwinny-mau-maksimal,Neutral
15-08-2018,Bisnis.com,PLN Klaim Penggunaan Komponen Lokal dalam Proyek Listrik Semakin Membaik15 Agt 2018 | 22:06 WIB,https://ekonomi.bisnis.com/read/20180815/44/828600/pln-klaim-penggunaan-komponen-lokal-dalam-proyek-listrik-semakin-membaik,Neutral
06-07-2019,Bisnis.com,"9.000 Hektare Sawah di Banten Kekeringan, Dinas Pertanian Lakukan Hal Ini06 Jul 2019 | 17:12 WIB",https://banten.bisnis.com/read/20190706/421/1120905/9.000-hektare-sawah-di-banten-kekeringan-dinas-pertanian-lakukan-hal-ini,Neutral
11-02-2020,Bisnis.com,"Diperkirakan Stagnan, Penyegaran Mobil Perkotaan Jadi Solusi11 Feb 2020 | 21:31 WIB",https://otomotif.bisnis.com/read/20200211/46/1200239/diperkirakan-stagnan-penyegaran-mobil-perkotaan-jadi-solusi,Neutral
16-06-2019,Bisnis.com,Bank BNI Masih Kaji Rencana Revisi RBB 201916 Jun 2019 | 20:36 WIB,https://finansial.bisnis.com/read/20190616/90/934293/bank-bni-masih-kaji-rencana-revisi-rbb-2019,Neutral
19-03-2022,Bisnis.com,Ini Posisi Start MotoGP Mandalika 2022 Terbaru Usai Morbidelli Terkena Penalti19 Mar 2022 | 23:27 WIB,https://sport.bisnis.com/read/20220319/401/1512718/ini-posisi-start-motogp-mandalika-2022-terbaru-usai-morbidelli-terkena-penalti,Neutral
12-11-2025,Bisnis.com,TNI Buka Suara soal Kabar Jenderal Bintang 3 Ikut Eksekusi Lahan Sengketa JK vs Lippo,https://kabar24.bisnis.com/read/20251112/15/1928369/tni-buka-suara-soal-kabar-jenderal-bintang-3-ikut-eksekusi-lahan-sengketa-jk-vs-lippo,Neutral
19-02-2025,Bisnis.com,Catat! Ini Susunan Acara Pelantikan Kepala Daerah Besok19 Feb 2025 | 21:22 WIB,https://kabar24.bisnis.com/read/20250219/15/1841061/catat-ini-susunan-acara-pelantikan-kepala-daerah-besok,Neutral
24-05-2025,Bisnis.com,"PM Li Qiang Boyong 60 Pengusaha ke Indonesia, Garap Proyek Baru?24 Mei 2025 | 20:29 WIB",https://kabar24.bisnis.com/read/20250524/15/1879715/pm-li-qiang-boyong-60-pengusaha-ke-indonesia-garap-proyek-baru,Neutral
03-06-2020,Bisnis.com,Kementerian PUPR Rehabilitasi 85 Ribu Hektare Jaringan Irigasi di Kalteng03 Jun 2020 | 23:01 WIB,https://ekonomi.bisnis.com/read/20200603/45/1248246/kementerian-pupr-rehabilitasi-85-ribu-hektare-jaringan-irigasi-di-kalteng,Neutral
26-03-2018,Bisnis.com,"2017, Laba Blue Bird (BIRD) Tergerus",https://market.bisnis.com/read/20180326/192/754601/2017-laba-blue-bird-bird-tergerus-,Negative
22-01-2025,Bisnis.com,"Bocor Modus Penggelembungan Pendapatan eFishery hingga Rp9,7 Triliun22 Jan 2025 | 20:17 WIB",https://teknologi.bisnis.com/read/20250122/266/1834077/bocor-modus-penggelembungan-pendapatan-efishery-hingga-rp97-triliun,Neutral
22-05-2021,Bisnis.com,"Investasi KEK Singhasari Malang, Pemerintah Siapkan Rencana Khusus22 Mei 2021 | 22:07 WIB",https://surabaya.bisnis.com/read/20210522/532/1396885/investasi-kek-singhasari-malang-pemerintah-siapkan-rencana-khusus,Neutral
13-02-2023,Bisnis.com,"Imbas Gempa, Turki Rugi hingga Rp1.277 Triliun",https://kabar24.bisnis.com/read/20230213/19/1627705/imbas-gempa-turki-rugi-hingga-rp1277-triliun,Negative
07-12-2021,Bisnis.com,PBNU Tetapkan Muktamar NU Digelar 23-25 Desember 2021,https://kabar24.bisnis.com/read/20211207/15/1475081/pbnu-tetapkan-muktamar-nu-digelar-23-25-desember-2021,Neutral
03-10-2022,Bisnis.com,Hasil Timnas Indonesia vs Guam: Garuda Muda Pesta Gol 14-003 Okt 2022 | 21:50 WIB,https://bola.bisnis.com/read/20221003/398/1583871/hasil-timnas-indonesia-vs-guam-garuda-muda-pesta-gol-14-0,Neutral
17-11-2020,CNBC Indonesia,"Putin Rayu Negara Lain Produksi Vaksin Buatan Rusia, RI Juga?News5 tahun yang lalu",https://www.cnbcindonesia.com/news/20201117203859-4-202588/putin-rayu-negara-lain-produksi-vaksin-buatan-rusia-ri-juga,Neutral
31-03-2021,Bisnis.com,Vaksinasi Virus Corona Massal Sasar 4.600 Warga Palembang31 Mar 2021 | 21:49 WIB,https://sumatra.bisnis.com/read/20210331/533/1375274/vaksinasi-virus-corona-massal-sasar-4600-warga-palembang,Neutral
10-07-2018,CNBC Indonesia,"INTERNASIONALLewat Pesawat Anyar Ini, Airbus-Bombardier Siap Lawan BoeingNews7 tahun yang lalu",https://www.cnbcindonesia.com/news/20180710201402-4-22919/lewat-pesawat-anyar-ini-airbus-bombardier-siap-lawan-boeing,Neutral
03-11-2021,Bisnis.com,Pemerintah Ungkap Kapan Jadwal Vaksinasi Anak Dilakukan03 Nov 2021 | 21:02 WIB,https://kabar24.bisnis.com/read/20211103/15/1461827/pemerintah-ungkap-kapan-jadwal-vaksinasi-anak-dilakukan,Neutral
27-03-2021,Bisnis.com,Prediksi Persela Vs PSS: Persela Punya Keuntungan Usai Main Belakangan,https://bola.bisnis.com/read/20210327/398/1373457/prediksi-persela-vs-pss-persela-punya-keuntungan-usai-main-belakangan,Neutral
02-02-2018,Bisnis.com,Tiga Permendag Aturan Lartas Belum Berjalan,https://ekonomi.bisnis.com/read/20180202/12/733791/tiga-permendag-aturan-lartas-belum-berjalan,Neutral
06-10-2021,Bisnis.com,BKPM: Sektor Telekomunikasi Paling Diminati Investor06 Okt 2021 | 22:25 WIB,https://ekonomi.bisnis.com/read/20211006/9/1451309/bkpm-sektor-telekomunikasi-paling-diminati-investor,Neutral
20-08-2019,CNBC Indonesia,"Gedung Putih Bantah Stimulus, Wall Street Dibuka TerjerembabMarket6 tahun yang lalu",https://www.cnbcindonesia.com/market/20190820211042-17-93464/gedung-putih-bantah-stimulus-wall-street-dibuka-terjerembab,Positive
22-12-2020,Bisnis.com,Ini Komentar Ganjar Soal Menteri Baru Jokowi,https://semarang.bisnis.com/read/20201222/535/1334518/ini-komentar-ganjar-soal-menteri-baru-jokowi,Neutral
23-05-2023,Bisnis.com,"Dampak Konsumsi Micin, Ini Kata Ahli Gizi dan Dosen ITB23 Mei 2023 | 22:07 WIB",https://surabaya.bisnis.com/read/20230523/531/1658576/dampak-konsumsi-micin-ini-kata-ahli-gizi-dan-dosen-itb,Neutral
19-08-2022,Bisnis.com,"Kesehatan Menurun, KPK batal Periksa Surya Darmadi",https://video.bisnis.com/read/20220819/552/1568494/kesehatan-menurun-kpk-batal-periksa-surya-darmadi,Negative
05-04-2018,Bisnis.com,Pemprov Riau Groundbreaking Dua Jalan Layang05 Apr 2018 | 23:26 WIB,https://sumatra.bisnis.com/read/20180405/533/780973/pemprov-riau-groundbreaking-dua-jalan-layang,Neutral
17-06-2025,Bisnis.com,"Marcella Santoso Akui Buat Konten ""Serang"" Prabowo hingga Jaksa Agung17 Jun 2025 | 21:22 WIB",https://kabar24.bisnis.com/read/20250617/16/1885857/marcella-santoso-akui-buat-konten-serang-prabowo-hingga-jaksa-agung,Neutral
19-06-2024,Bisnis.com,"Kimia Farma Mau Tutup 5 Pabrik Obat, Bagaimana Nasib Karyawan?",https://ekonomi.bisnis.com/read/20240619/257/1775397/kimia-farma-mau-tutup-5-pabrik-obat-bagaimana-nasib-karyawan,Neutral
25-02-2022,Bisnis.com,"Putin Siap Negosiasi dengan Ukraina, Wall Street Berbalik Menguat",https://market.bisnis.com/read/20220225/7/1505033/putin-siap-negosiasi-dengan-ukraina-wall-street-berbalik-menguat,Positive
08-08-2020,Bisnis.com,Mahfud Sebut TNI Perlu Dilibatkan dalam Penanganan Terorisme08 Agt 2020 | 20:37 WIB,https://kabar24.bisnis.com/read/20200808/15/1276765/mahfud-sebut-tni-perlu-dilibatkan-dalam-penanganan-terorisme,Neutral
04-03-2022,Bisnis.com,"HK Metals (HKMU) Usulkan Restrukturisasi Utang, Bagaimana Operasionalnya?04 Mar 2022 | 20:12 WIB",https://market.bisnis.com/read/20220304/192/1506904/hk-metals-hkmu-usulkan-restrukturisasi-utang-bagaimana-operasionalnya,Positive
13-08-2025,Bisnis.com,Harga Beras di Sumbar Capai Rp17.000 per Kg13 Agt 2025 | 20:38 WIB,https://sumatra.bisnis.com/read/20250813/534/1902080/harga-beras-di-sumbar-capai-rp17000-per-kg,Neutral
23-04-2025,Bisnis.com,Dwidaya Tour Tawarkan Promo Wisata ke Asia dan Australia,https://lifestyle.bisnis.com/read/20250423/361/1871835/dwidaya-tour-tawarkan-promo-wisata-ke-asia-dan-australia,Neutral
11-01-2021,CNBC Indonesia,"Gegara Aturan Privasi Baru, Turki Selidiki WhatsApp-FacebookTech5 tahun yang lalu",https://www.cnbcindonesia.com/tech/20210111203545-37-215167/gegara-aturan-privasi-baru-turki-selidiki-whatsapp-facebook,Neutral
16-09-2025,CNBC Indonesia,"VIDEOVideo: Avanza Tersingkir, Merek Ini Jadi Raja Mobil Terlaris RINews5 bulan yang lalu",https://www.cnbcindonesia.com/news/20250916172935-8-667512/video-avanza-tersingkir-merek-ini-jadi-raja-mobil-terlaris-ri,Neutral
05-08-2021,Bisnis.com,Bank KB Bukopin (BBKP) Nyaris Sentuh ARA,https://finansial.bisnis.com/read/20210805/90/1426571/bank-kb-bukopin-bbkp-nyaris-sentuh-ara,Positive
22-12-2024,CNBC Indonesia,"FOTO SEPEKANKebijakan Pajak 12%, Banjir Jakut & Vanuatu Kembali Diguncang GempaNews1 tahun yang lalu",https://www.cnbcindonesia.com/news/20241222163852-7-597985/kebijakan-pajak-12-banjir-jakut-vanuatu-kembali-diguncang-gempa,Neutral
17-06-2024,Bisnis.com,Prabowo’s Purported Plan to Raise Debt to 50 Percent of GDP Sparks Debate17 Jun 2024 | 21:14 WIB,https://premium.bisnis.com/read/20240617/664/1847501/prabowos-purported-plan-to-raise-debt-to-50-percent-of-gdp-sparks-debate,Neutral
28-10-2018,Bisnis.com,Eight Code Sediakan Solusi Teknologi Bagi UKM28 Okt 2018 | 23:04 WIB,https://teknologi.bisnis.com/read/20181028/105/854097/eight-code-sediakan-solusi-teknologi-bagi-ukm,Neutral
03-05-2022,Bisnis.com,"Hari Kedua Lebaran 2022, Puluhan Ribu Pengunjung Padati Ragunan",https://kabar24.bisnis.com/read/20220503/15/1529733/hari-kedua-lebaran-2022-puluhan-ribu-pengunjung-padati-ragunan,Neutral
13-09-2021,Bisnis.com,Pemerintah Pastikan Penyediaan Listrik oleh PLN di 2021–2030 Mengutamakan Energi Hijau13 Sep 2021 | 21:39 WIB,https://ekonomi.bisnis.com/read/20210913/44/1441876/pemerintah-pastikan-penyediaan-listrik-oleh-pln-di-20212030-mengutamakan-energi-hijau,Neutral
18-05-2018,CNBC Indonesia,Pengusaha: Kenaikan Suku Bunga BI Tidak BerdampakMarket7 tahun yang lalu,https://www.cnbcindonesia.com/market/20180518202511-17-15635/pengusaha-kenaikan-suku-bunga-bi-tidak-berdampak,Neutral
03-11-2024,Bisnis.com,Artugo Perluas Market Sasar Segmen Pengguna Rumah Tangga03 Nov 2024 | 20:20 WIB,https://bandung.bisnis.com/read/20241103/550/1812882/artugo-perluas-market-sasar-segmen-pengguna-rumah-tangga,Neutral
02-02-2018,Bisnis.com,Investor Domestik Dominasi Pasar Saham,https://market.bisnis.com/read/20180202/7/733812/investor-domestik-dominasi-pasar-saham,Positive
30-03-2022,Bisnis.com,"Sentil Pemerintah, DPR Tagih Vaksin Booster Halal",https://kabar24.bisnis.com/read/20220330/15/1517043/sentil-pemerintah-dpr-tagih-vaksin-booster-halal,Neutral
08-10-2025,CNBC Indonesia,ROAD TO HARI TAMBANG & ENERGIBegini Rencana Pemerintah agar LPG Subsidi 3 Kg Tepat SasaranNews4 bulan yang lalu,https://www.cnbcindonesia.com/news/20251008202545-4-674134/begini-rencana-pemerintah-agar-lpg-subsidi-3-kg-tepat-sasaran,Neutral
23-07-2025,Bisnis.com,Bank Jepang JBIC Ikut Bertaruh di Danantara23 Jul 2025 | 20:52 WIB,https://finansial.bisnis.com/read/20250723/90/1895882/bank-jepang-jbic-ikut-bertaruh-di-danantara,Positive
